,Drug1_ID,Drug2_ID,Y,Neg samples
664,DB09054,DB06772,9,DB06771$h
665,DB01222,DB01245,25,DB00491$h
666,DB00227,DB00843,5,DB01558$h
667,DB08981,DB01203,34,DB09265$h
668,DB00656,DB00199,75,DB00303$t
669,DB00497,DB06716,25,DB01399$h
670,DB00991,DB08807,34,DB00624$t
671,DB01036,DB01155,75,DB00273$t
672,DB08912,DB08827,8,DB00705$h
673,DB01110,DB01251,63,DB00235$h
674,DB00231,DB00647,25,DB01610$t
675,DB00296,DB00381,25,DB00855$t
676,DB02709,DB00960,34,DB01412$h
677,DB00708,DB06212,25,DB13323$h
678,DB00519,DB00734,66,DB00682$h
679,DB00312,DB09078,6,DB00850$h
680,DB04552,DB00903,37,DB01063$t
681,DB08976,DB01077,25,DB00308$t
682,DB01440,DB00593,25,DB01626$t
683,DB02709,DB09215,25,DB01685$h
684,DB06708,DB00831,9,DB09067$h
685,DB00656,DB09017,25,DB00987$h
686,DB00962,DB01159,25,DB00604$h
687,DB01624,DB00849,25,DB00422$h
688,DB09330,DB01167,9,DB01097$t
689,DB00486,DB00734,53,DB01582$t
690,DB01440,DB00726,25,DB00685$h
691,DB00246,DB00331,12,DB11636$h
692,DB01240,DB00936,25,DB01255$h
693,DB00231,DB01236,25,DB01330$h
694,DB04855,DB01203,51,DB00399$t
695,DB09330,DB08827,9,DB00594$h
696,DB00897,DB01154,25,DB06145$h
697,DB00549,DB00869,5,DB00424$h
698,DB04552,DB09215,25,DB00195$h
699,DB01764,DB00227,9,DB06262$t
700,DB08820,DB01380,9,DB00721$t
701,DB01320,DB00936,8,DB00496$t
702,DB01624,DB00933,25,DB01370$t
703,DB01154,DB01297,8,DB00647$t
704,DB00227,DB08893,5,DB09324$h
705,DB04948,DB00486,25,DB00014$h
706,DB01236,DB00936,25,DB00199$h
707,DB00184,DB01204,5,DB00237$h
708,DB01591,DB00899,25,DB00449$h
709,DB06712,DB09477,66,DB00803$h
710,DB01026,DB00412,5,DB01041$h
711,DB09120,DB08860,9,DB01092$h
712,DB09280,DB09078,8,DB01043$h
713,DB08867,DB06789,12,DB00429$h
714,DB00907,DB00422,5,DB09143$h
715,DB08984,DB01160,12,DB01581$h
716,DB09120,DB00296,5,DB00182$h
717,DB09330,DB00472,9,DB00219$t
718,DB09280,DB11613,9,DB00415$t
719,DB01021,DB00326,14,DB00749$t
720,DB01236,DB04855,75,DB00928$h
721,DB01220,DB00312,6,DB09536$h
722,DB04871,DB06701,5,DB06816$h
723,DB09330,DB00778,9,DB00336$h
724,DB00957,DB00331,12,DB04861$h
725,DB00312,DB00960,66,DB00134$h
726,DB00422,DB01021,34,DB06792$t
727,DB09242,DB00519,66,DB09061$h
728,DB01110,DB09090,25,DB09153$t
729,DB00246,DB00234,5,DB00366$h
730,DB09065,DB06701,9,DB04573$t
731,DB09065,DB00530,9,DB09094$t
732,DB09073,DB09123,9,DB01013$t
733,DB01233,DB01591,12,DB01246$h
734,DB01220,DB00960,8,DB01179$t
735,DB09477,DB06287,25,DB00426$t
736,DB00656,DB01154,25,DB00689$h
737,DB00963,DB00620,25,DB11737$t
738,DB00678,DB00231,5,DB01282$h
739,DB04948,DB00960,50,DB08865$h
740,DB08981,DB00817,71,DB04854$h
741,DB00314,DB09268,12,DB01115$t
742,DB00497,DB00700,25,DB06335$h
743,DB08880,DB01088,12,DB00754$h
744,DB00224,DB00593,5,DB09536$h
745,DB00936,DB05676,25,DB00651$h
746,DB00817,DB01268,63,DB01429$t
747,DB00288,DB01137,25,DB01414$h
748,DB01075,DB06402,75,DB11596$h
749,DB06701,DB01320,9,DB00560$h
750,DB09275,DB00680,0,DB01171$t
751,DB00246,DB00643,5,DB06729$h
752,DB00907,DB09224,25,DB01167$h
753,DB06287,DB01590,9,DB09034$t
754,DB09281,DB01098,8,DB00929$h
755,DB09065,DB00757,9,DB00262$h
756,DB00849,DB09242,66,DB01201$t
757,DB01590,DB01251,12,DB13231$h
758,DB01164,DB01133,8,DB00294$t
759,DB00903,DB00498,9,DB02959$t
760,DB00633,DB01297,50,DB05812$t
761,DB09227,DB01098,25,DB00637$t
762,DB01159,DB09236,25,DB00258$h
763,DB01204,DB01220,9,DB01626$h
764,DB01261,DB00519,25,DB00488$h
765,DB00253,DB00843,25,DB01348$h
766,DB00227,DB01023,5,DB01178$h
767,DB09275,DB01167,8,DB01394$h
768,DB09280,DB00381,6,DB00535$h
769,DB00778,DB08860,9,DB00308$h
770,DB00991,DB01222,25,DB01201$t
771,DB01026,DB01558,5,DB01582$t
772,DB01088,DB00734,66,DB00963$t
773,DB00907,DB09039,9,DB01119$t
774,DB00497,DB00588,25,DB13450$h
775,DB01167,DB00337,5,DB02703$t
776,DB09065,DB00184,9,DB09112$h
777,DB01167,DB04855,9,DB01433$t
778,DB08881,DB01407,9,DB00809$t
779,DB09074,DB09102,5,DB01345$t
780,DB08970,DB01010,25,DB01154$t
781,DB00486,DB01161,53,DB09138$h
782,DB00497,DB00962,25,DB01024$h
783,DB08881,DB01041,9,DB06282$t
784,DB09215,DB01240,12,DB00565$h
785,DB09084,DB01160,12,DB00704$t
786,DB00933,DB00593,25,DB02300$t
787,DB00508,DB00598,66,DB01165$t
788,DB00821,DB00588,25,DB06782$t
789,DB08912,DB08881,8,DB00663$t
790,DB00519,DB01158,25,DB00653$t
791,DB00844,DB01236,25,DB01173$t
792,DB08976,DB00588,25,DB04930$t
793,DB05676,DB00421,34,DB00180$t
794,DB00246,DB06712,5,DB00728$t
795,DB08916,DB01590,9,DB01463$h
796,DB00337,DB01418,45,DB00590$h
797,DB00497,DB00899,25,DB06691$t
798,DB08880,DB08922,5,DB00735$h
799,DB01395,DB00412,12,DB09060$h
800,DB00246,DB00317,5,DB04574$h
801,DB00231,DB01320,9,DB00467$h
802,DB06712,DB00296,25,DB01511$t
803,DB01233,DB00199,75,DB00652$h
804,DB00472,DB04855,5,DB00380$h
805,DB09275,DB00508,0,DB00635$h
806,DB09074,DB06789,5,DB02709$h
807,DB04855,DB08867,9,DB01101$h
808,DB00332,DB00497,25,DB00764$h
809,DB00598,DB01244,66,DB00242$h
810,DB00963,DB00991,25,DB00571$h
811,DB00996,DB00633,25,DB02300$h
812,DB09123,DB04272,12,DB00268$h
813,DB01088,DB06403,66,DB06742$h
814,DB00607,DB01418,33,DB01262$h
815,DB08976,DB08880,25,DB00239$h
816,DB01026,DB01233,5,DB00976$h
817,DB09279,DB00991,25,DB06201$h
818,DB01154,DB00472,25,DB05294$h
819,DB00831,DB08916,9,DB00374$t
820,DB04948,DB00633,25,DB00982$h
821,DB09280,DB09054,8,DB08877$h
822,DB01110,DB09232,25,DB00232$h
823,DB01154,DB01158,66,DB00548$h
824,DB09065,DB01036,9,DB00126$h
825,DB01261,DB01251,63,DB00563$t
826,DB00907,DB00598,5,DB00449$h
827,DB08881,DB00744,9,DB00291$h
828,DB01021,DB01023,66,DB01239$t
829,DB08881,DB06772,9,DB00423$h
830,DB00968,DB09477,66,DB00808$t
831,DB09215,DB01203,34,DB01422$h
832,DB09275,DB00317,8,DB08930$t
833,DB06708,DB08901,5,DB01248$t
834,DB00519,DB06287,25,DB01267$h
835,DB00907,DB00656,5,DB00539$t
836,DB00549,DB13874,5,DB06605$h
837,DB00231,DB00962,25,DB00900$t
838,DB00250,DB09268,12,DB00245$t
839,DB01167,DB09236,25,DB00408$h
840,DB00899,DB06212,25,DB01000$t
841,DB00800,DB01023,66,DB00401$h
842,DB00500,DB04552,25,DB01226$h
843,DB00817,DB00412,63,DB00640$t
844,DB01244,DB00296,25,DB00891$h
845,DB00697,DB01297,50,DB04835$t
846,DB00963,DB00764,25,DB00333$h
847,DB08933,DB00656,9,DB01066$h
848,DB00899,DB00726,25,DB09338$h
849,DB09072,DB00892,53,DB01241$t
850,DB00199,DB00700,9,DB13878$t
851,DB00472,DB08807,9,DB01333$t
852,DB08976,DB00421,34,DB00455$t
853,DB00469,DB00500,25,DB00553$t
854,DB06196,DB00896,25,DB06654$t
855,DB01039,DB08860,25,DB01558$t
856,DB06212,DB00421,60,DB01088$h
857,DB01369,DB08860,9,DB00303$t
858,DB00892,DB01159,25,DB08826$h
859,DB00224,DB00749,5,DB00236$t
860,DB00326,DB00817,0,DB00966$t
861,DB01089,DB06268,66,DB06663$t
862,DB01026,DB00708,5,DB01240$h
863,DB09232,DB01041,25,DB00497$t
864,DB00326,DB01155,0,DB01581$t
865,DB09242,DB01203,50,DB08873$t
866,DB01244,DB04948,66,DB00911$h
867,DB00996,DB00892,25,DB06290$h
868,DB00218,DB00472,75,DB00879$h
869,DB00486,DB01210,25,DB00798$t
870,DB00337,DB00441,25,DB01330$t
871,DB05676,DB01275,34,DB00338$h
872,DB09074,DB11575,5,DB00390$h
873,DB06196,DB01088,12,DB00292$h
874,DB04855,DB01159,5,DB00316$h
875,DB00246,DB11613,5,DB01236$h
876,DB01167,DB09034,9,DB06824$t
877,DB01036,DB01137,75,DB00258$h
878,DB00690,DB01558,25,DB00234$t
879,DB00422,DB06268,34,DB00228$h
880,DB00782,DB00899,25,DB00426$t
881,DB00963,DB01240,12,DB09242$t
882,DB01440,DB00633,25,DB00549$t
883,DB00991,DB00498,45,DB00925$t
884,DB00962,DB04908,25,DB00489$h
885,DB01026,DB01110,5,DB01412$t
886,DB01236,DB00381,25,DB00578$h
887,DB06196,DB08808,34,DB00228$h
888,DB01075,DB08922,25,DB00196$t
889,DB00932,DB00757,5,DB00735$h
890,DB00549,DB01154,5,DB01018$h
891,DB01158,DB00843,51,DB00565$t
892,DB01023,DB06403,66,DB00741$h
893,DB00919,DB09268,12,DB09342$h
894,DB06708,DB00598,5,DB00196$h
895,DB04855,DB00422,5,DB11619$t
896,DB09054,DB01085,5,DB00559$h
897,DB00892,DB00933,25,DB04898$h
898,DB01110,DB01320,9,DB01217$h
899,DB01236,DB01210,25,DB01406$t
900,DB01026,DB00849,5,DB09021$h
901,DB01587,DB00967,25,DB09091$t
902,DB00726,DB01041,53,DB09555$t
903,DB00933,DB01320,25,DB00649$h
904,DB00508,DB00960,66,DB00590$t
905,DB00312,DB09074,8,DB01235$h
906,DB00312,DB01418,6,DB08918$h
907,DB01380,DB08804,57,DB01036$t
908,DB00678,DB01274,5,DB01264$t
909,DB08933,DB00246,9,DB00639$t
910,DB08933,DB01418,9,DB13925$t
911,DB08881,DB00697,9,DB00557$h
912,DB06712,DB01041,25,DB00477$h
913,DB08933,DB06789,9,DB11363$t
914,DB01023,DB01210,25,DB01032$h
915,DB08912,DB01023,8,DB09345$t
916,DB00991,DB01137,71,DB01202$h
917,DB00821,DB08807,34,DB01463$h
918,DB00288,DB00136,12,DB01215$h
919,DB00598,DB01113,25,DB00828$h
920,DB00371,DB01154,25,DB00852$t
921,DB01220,DB01297,8,DB04896$h
922,DB00936,DB01023,25,DB01511$t
923,DB00991,DB01088,12,DB06694$t
924,DB09073,DB00708,9,DB00320$h
925,DB00343,DB04871,5,DB01615$t
926,DB00690,DB00962,25,DB00142$h
927,DB09330,DB00724,9,DB08815$h
928,DB00543,DB01274,25,DB00188$t
929,DB01023,DB01203,25,DB00955$t
930,DB09054,DB06712,5,DB00340$h
931,DB08976,DB00288,25,DB00503$t
932,DB04552,DB01155,71,DB00775$t
933,DB00907,DB01274,5,DB09297$h
934,DB00469,DB00467,71,DB00253$t
935,DB00776,DB09123,8,DB00879$h
936,DB00246,DB01624,9,DB06212$h
937,DB00421,DB01274,41,DB00422$h
938,DB09054,DB00647,5,DB01217$h
939,DB08912,DB01395,8,DB01059$h
940,DB09073,DB01261,9,DB00666$t
941,DB01418,DB04272,45,DB01236$t
942,DB01380,DB01155,25,DB00289$t
943,DB00312,DB08875,8,DB00688$h
944,DB00246,DB01107,5,DB00934$h
945,DB09078,DB09039,75,DB00289$h
946,DB00312,DB00869,6,DB06267$h
947,DB00224,DB01380,5,DB01046$t
948,DB08893,DB00543,5,DB09135$t
949,DB00422,DB01275,34,DB01289$t
950,DB00844,DB01624,25,DB09039$t
951,DB09073,DB08893,9,DB01169$t
952,DB00932,DB03128,5,DB09214$h
953,DB09204,DB01275,25,DB09095$t
954,DB00633,DB00697,9,DB04570$h
955,DB09224,DB01320,25,DB00781$h
956,DB00697,DB00708,51,DB01511$h
957,DB00960,DB06268,66,DB00369$t
958,DB09280,DB00469,8,DB06145$h
959,DB00697,DB01203,50,DB09297$t
960,DB00497,DB00543,25,DB01110$h
961,DB00497,DB09017,25,DB08439$h
962,DB00343,DB09074,9,DB09112$t
963,DB00821,DB01275,34,DB01345$h
964,DB05265,DB01098,9,DB06243$t
965,DB09242,DB08932,66,DB08806$t
966,DB00486,DB00678,25,DB01586$h
967,DB08880,DB01418,8,DB00244$h
968,DB00831,DB01624,25,DB08880$t
969,DB09280,DB00530,8,DB06594$h
970,DB00231,DB00844,25,DB00978$t
971,DB08808,DB01274,36,DB09449$h
972,DB02709,DB00817,71,DB00080$t
973,DB00384,DB01158,25,DB01078$h
974,DB01274,DB01021,64,DB13153$h
975,DB08922,DB01041,53,DB01338$h
976,DB04855,DB01110,5,DB00565$h
977,DB08984,DB00384,34,DB00227$t
978,DB08880,DB01021,12,DB01463$t
979,DB01320,DB09078,6,DB01053$h
980,DB00246,DB01252,12,DB06706$h
981,DB00757,DB06402,75,DB01173$h
982,DB01158,DB01244,66,DB05521$t
983,DB00246,DB13874,5,DB09256$h
984,DB09227,DB00899,25,DB09220$h
985,DB00744,DB01077,25,DB01011$h
986,DB08912,DB01240,8,DB01169$h
987,DB00831,DB01590,9,DB00185$h
988,DB00224,DB00296,5,DB08808$t
989,DB09065,DB01181,11,DB00695$t
990,DB01167,DB00724,5,DB00751$h
991,DB09280,DB09039,8,DB06480$t
992,DB00936,DB01297,34,DB06781$h
993,DB09073,DB00588,9,DB13879$t
994,DB01240,DB09279,25,DB00491$h
995,DB06817,DB08983,70,DB01205$h
996,DB01167,DB00656,5,DB01320$t
997,DB00996,DB00543,25,DB00723$h
998,DB12364,DB05676,26,DB01437$h
999,DB00508,DB00907,25,DB00715$h
1000,DB00800,DB00421,25,DB00303$t
1001,DB00849,DB00933,25,DB01559$t
1002,DB09279,DB01210,25,DB00289$h
1003,DB01026,DB00869,5,DB11994$h
1004,DB00964,DB01023,25,DB01006$t
1005,DB01172,DB01133,62,DB09499$t
1006,DB01233,DB00462,12,DB00908$t
1007,DB09054,DB00643,5,DB00802$h
1008,DB00288,DB01155,25,DB00993$t
1009,DB09279,DB08976,25,DB00740$h
1010,DB00633,DB00734,66,DB01068$h
1011,DB09330,DB09073,9,DB01575$t
1012,DB09281,DB00933,0,DB00952$h
1013,DB09054,DB00734,5,DB01401$h
1014,DB09074,DB06654,5,DB00953$t
1015,DB09280,DB00234,6,DB06725$h
1016,DB08981,DB09215,25,DB00405$h
1017,DB06710,DB00331,63,DB01301$t
1018,DB01240,DB00384,25,DB11691$h
1019,DB09204,DB00421,25,DB06738$t
1020,DB08881,DB00962,8,DB08992$t
1021,DB08984,DB08970,25,DB06176$t
1022,DB01203,DB08808,66,DB01619$h
1023,DB09074,DB00588,5,DB00689$h
1024,DB00500,DB08807,34,DB06153$t
1025,DB09054,DB00744,5,DB01406$t
1026,DB00421,DB01275,25,DB00885$t
1027,DB06710,DB01261,63,DB01437$t
1028,DB00933,DB08807,66,DB01149$t
1029,DB00734,DB00199,75,DB00673$t
1030,DB00549,DB00697,9,DB00747$h
1031,DB00332,DB00486,80,DB00370$h
1032,DB00633,DB01023,25,DB11093$h
1033,DB05676,DB08984,25,DB06767$h
1034,DB00678,DB00469,5,DB00179$h
1035,DB00486,DB09224,53,DB08912$h
1036,DB08912,DB00647,8,DB08943$t
1037,DB08912,DB08893,8,DB06792$h
1038,DB00422,DB01236,61,DB01158$t
1039,DB08881,DB00817,31,DB00914$h
1040,DB01154,DB01240,66,DB06711$h
1041,DB06196,DB01395,60,DB04842$t
1042,DB01075,DB00508,25,DB01086$h
1043,DB08881,DB01155,31,DB00027$h
1044,DB01244,DB06268,66,DB00700$t
1045,DB04948,DB09236,66,DB06626$h
1046,DB09227,DB00968,25,DB03754$h
1047,DB00422,DB00968,34,DB00983$h
1048,DB00607,DB08992,6,DB00482$h
1049,DB00919,DB01337,76,DB01239$h
1050,DB00312,DB01275,66,DB00483$h
1051,DB00598,DB09090,66,DB01545$t
1052,DB00744,DB08970,25,DB13879$h
1053,DB00384,DB00519,25,DB00651$t
1054,DB08984,DB01077,25,DB00256$h
1055,DB09017,DB00588,25,DB00978$h
1056,DB00199,DB00218,75,DB01111$h
1057,DB04948,DB00598,50,DB00304$h
1058,DB00700,DB00964,25,DB00493$t
1059,DB01261,DB00343,5,DB01384$t
1060,DB00588,DB00593,25,DB01708$t
1061,DB01440,DB04908,25,DB01168$t
1062,DB01159,DB00734,66,DB09211$t
1063,DB03796,DB01220,9,DB01165$h
1064,DB09073,DB00332,9,DB01610$h
1065,DB09073,DB04908,9,DB13167$h
1066,DB01158,DB01275,25,DB00641$h
1067,DB00821,DB00428,14,DB05265$t
1068,DB00963,DB01418,45,DB01356$t
1069,DB09224,DB00543,25,DB06715$t
1070,DB01010,DB09204,51,DB01050$h
1071,DB09065,DB00643,5,DB01582$h
1072,DB09215,DB01421,14,DB00449$t
1073,DB11699,DB00726,78,DB01399$h
1074,DB09073,DB00549,9,DB04951$t
1075,DB00486,DB01440,53,DB09235$t
1076,DB00996,DB08922,25,DB05351$t
1077,DB06772,DB00530,25,DB08869$t
1078,DB00708,DB00964,25,DB01291$h
1079,DB01320,DB09054,8,DB03793$h
1080,DB00936,DB08808,34,DB00837$t
1081,DB09065,DB09039,9,DB01400$t
1082,DB08933,DB08820,9,DB00319$h
1083,DB00400,DB01220,9,DB05990$h
1084,DB00800,DB00700,25,DB00140$h
1085,DB00656,DB00472,75,DB06203$t
1086,DB08933,DB08922,9,DB09238$t
1087,DB08933,DB00744,9,DB08799$h
1088,DB09072,DB00656,53,DB09068$h
1089,DB04855,DB06789,5,DB01437$t
1090,DB09281,DB08970,3,DB01076$h
1091,DB04855,DB01098,9,DB08931$t
1092,DB01215,DB00892,25,DB01239$h
1093,DB08880,DB08881,9,DB06288$h
1094,DB09054,DB08970,9,DB00731$t
1095,DB00497,DB01624,25,DB01013$t
1096,DB08970,DB01233,25,DB00870$t
1097,DB00831,DB00933,25,DB06201$t
1098,DB01161,DB00472,25,DB00903$t
1099,DB09330,DB06403,9,DB06150$t
1100,DB06772,DB00888,25,DB01273$h
1101,DB08881,DB00936,9,DB09292$h
1102,DB00371,DB00708,25,DB00700$h
1103,DB00371,DB04908,25,DB01243$h
1104,DB09204,DB00960,25,DB09070$h
1105,DB00708,DB01075,25,DB08798$t
1106,DB00343,DB08867,9,DB01393$h
1107,DB00708,DB01203,51,DB00934$h
1108,DB09102,DB01098,9,DB06736$h
1109,DB09072,DB01587,53,DB00324$h
1110,DB00844,DB00472,78,DB09084$h
1111,DB00224,DB06710,5,DB06791$t
1112,DB09215,DB00919,14,DB01623$t
1113,DB01021,DB06403,66,DB00515$h
1114,DB00633,DB01587,25,DB01362$t
1115,DB04948,DB00903,25,DB01407$t
1116,DB12364,DB00337,26,DB06155$h
1117,DB01233,DB09078,75,DB09183$t
1118,DB00598,DB01210,25,DB01208$h
1119,DB00849,DB00957,12,DB00559$h
1120,DB06737,DB00919,14,DB01006$t
1121,DB00210,DB01088,12,DB08932$t
1122,DB08912,DB01154,8,DB00749$h
1123,DB01591,DB00218,75,DB00491$h
1124,DB09054,DB04871,5,DB00668$h
1125,DB06708,DB03128,5,DB00922$h
1126,DB01240,DB09477,66,DB08974$t
1127,DB00899,DB08808,51,DB00738$h
1128,DB09236,DB00734,66,DB00120$t
1129,DB06772,DB00441,25,DB01202$t
1130,DB01215,DB01236,25,DB00182$h
1131,DB00500,DB01203,34,DB00524$t
1132,DB00899,DB00593,25,DB00126$t
1133,DB01624,DB00892,25,DB00943$t
1134,DB01154,DB01210,66,DB06202$t
1135,DB09072,DB00962,53,DB06711$h
1136,DB01222,DB06710,57,DB09039$t
1137,DB01167,DB01380,5,DB09536$t
1138,DB09323,DB03615,8,DB09286$h
1139,DB00821,DB06737,25,DB09124$h
1140,DB00996,DB00593,25,DB00990$t
1141,DB00226,DB00519,66,DB00460$t
1142,DB00312,DB09123,12,DB00970$h
1143,DB01026,DB11613,5,DB01586$t
1144,DB09074,DB09078,5,DB00246$t
1145,DB09074,DB01098,5,DB13179$h
1146,DB01167,DB01036,9,DB01014$h
1147,DB00620,DB00467,25,DB06701$t
1148,DB08976,DB00498,45,DB01022$t
1149,DB00400,DB00678,5,DB00134$t
1150,DB00849,DB01297,8,DB00734$h
1151,DB08881,DB01380,8,DB09014$h
1152,DB00620,DB04878,12,DB08893$t
1153,DB01245,DB00517,12,DB01010$t
1154,DB00312,DB01161,25,DB00282$t
1155,DB00337,DB01222,25,DB00837$h
1156,DB06712,DB00700,25,DB01246$t
1157,DB00996,DB00967,25,DB00199$h
1158,DB00312,DB00343,6,DB01274$h
1159,DB00697,DB09477,66,DB09063$h
1160,DB00936,DB01160,12,DB00429$h
1161,DB09215,DB01275,34,DB00966$h
1162,DB01320,DB09039,8,DB01614$h
1163,DB09072,DB00371,53,DB00387$h
1164,DB00700,DB01203,25,DB05316$t
1165,DB00690,DB00697,25,DB01122$t
1166,DB00690,DB00647,25,DB00319$t
1167,DB09084,DB01077,25,DB00377$h
1168,DB00764,DB01010,25,DB00870$h
1169,DB00996,DB00656,25,DB01337$t
1170,DB00734,DB09034,53,DB01489$h
1171,DB00656,DB09039,75,DB01102$t
1172,DB01088,DB05266,47,DB00730$h
1173,DB04948,DB00697,25,DB01301$t
1174,DB01590,DB00491,12,DB11560$t
1175,DB01268,DB01155,75,DB00389$h
1176,DB09279,DB00744,25,DB09135$h
1177,DB01236,DB06708,75,DB00369$t
1178,DB08808,DB08932,66,DB00294$h
1179,DB01204,DB01098,9,DB01072$t
1180,DB00932,DB00224,8,DB04896$t
1181,DB01181,DB08860,9,DB01183$t
1182,DB00210,DB01222,25,DB01355$h
1183,DB08912,DB00724,8,DB09292$h
1184,DB08820,DB00530,9,DB09555$h
1185,DB01220,DB09204,8,DB00260$h
1186,DB01236,DB02709,47,DB09101$h
1187,DB00831,DB00907,25,DB00355$h
1188,DB08933,DB00343,9,DB06217$h
1189,DB00381,DB00903,25,DB00455$t
1190,DB06772,DB08911,25,DB00391$h
1191,DB01167,DB00593,5,DB04953$h
1192,DB00210,DB01133,25,DB00581$t
1193,DB06196,DB01418,45,DB00319$t
1194,DB08881,DB09102,8,DB09075$h
1195,DB00227,DB01041,5,DB00778$h
1196,DB09065,DB01105,5,DB00845$h
1197,DB00690,DB09224,25,DB06767$t
1198,DB06196,DB09084,25,DB01227$t
1199,DB00486,DB01407,80,DB00800$h
1200,DB00384,DB00968,25,DB01010$t
1201,DB04855,DB09078,5,DB01233$t
1202,DB00469,DB01160,12,DB00381$h
1203,DB00462,DB00647,25,DB09049$h
1204,DB01590,DB01261,12,DB01215$h
1205,DB00744,DB05676,25,DB00975$h
1206,DB09017,DB00726,25,DB00315$t
1207,DB00734,DB00331,12,DB09389$t
1208,DB01320,DB01041,53,DB09078$t
1209,DB00371,DB01215,25,DB00503$h
1210,DB00996,DB01098,25,DB00250$t
1211,DB06737,DB01578,14,DB00355$t
1212,DB00250,DB01233,25,DB00260$t
1213,DB09477,DB08984,25,DB00205$h
1214,DB06737,DB00817,71,DB11254$h
1215,DB00371,DB00897,25,DB09230$t
1216,DB00899,DB01275,25,DB01060$h
1217,DB08933,DB00869,9,DB01614$t
1218,DB00749,DB00384,34,DB04871$h
1219,DB00312,DB01041,53,DB01578$h
1220,DB00231,DB00892,25,DB00722$t
1221,DB06701,DB00543,25,DB00528$h
1222,DB00593,DB00967,25,DB01024$h
1223,DB00690,DB06716,25,DB11636$h
1224,DB08912,DB00337,8,DB11079$t
1225,DB08893,DB00472,75,DB11609$h
1226,DB08820,DB00907,9,DB00996$t
1227,DB00963,DB05676,25,DB06207$t
1228,DB08981,DB00896,25,DB06772$t
1229,DB09280,DB01587,8,DB00399$h
1230,DB01624,DB01161,25,DB01463$h
1231,DB08827,DB01220,9,DB00732$h
1232,DB09123,DB00331,12,DB01619$t
1233,DB08808,DB09236,66,DB01100$h
1234,DB00726,DB00964,34,DB00670$h
1235,DB01220,DB08860,9,DB00503$t
1236,DB04871,DB03128,5,DB01110$h
1237,DB00337,DB01077,25,DB02638$h
1238,DB00234,DB08916,9,DB01610$t
1239,DB09120,DB01036,5,DB01567$h
1240,DB09477,DB08880,25,DB11699$h
1241,DB00224,DB00250,5,DB13139$h
1242,DB00488,DB00543,73,DB01607$h
1243,DB01075,DB00588,25,DB01243$t
1244,DB00744,DB00697,9,DB01041$t
1245,DB09230,DB01098,25,DB00622$h
1246,DB00678,DB00991,5,DB01267$h
1247,DB00800,DB00964,25,DB00820$h
1248,DB04552,DB00817,71,DB11921$t
1249,DB00697,DB01041,53,DB00027$h
1250,DB00963,DB08984,25,DB00960$t
1251,DB00907,DB00932,5,DB01197$h
1252,DB00312,DB00530,8,DB00876$h
1253,DB08881,DB01274,31,DB06480$t
1254,DB09084,DB00764,25,DB00247$t
1255,DB00907,DB00593,25,DB11828$t
1256,DB09330,DB00962,9,DB00467$t
1257,DB00633,DB00964,25,DB01224$h
1258,DB01320,DB00869,6,DB04842$h
1259,DB00343,DB11613,5,DB01218$h
1260,DB00991,DB00700,34,DB01010$h
1261,DB00678,DB00530,5,DB09042$h
1262,DB08893,DB03128,5,DB01150$t
1263,DB00246,DB00700,9,DB00905$t
1264,DB01075,DB00246,75,DB00330$t
1265,DB00962,DB00543,25,DB06715$h
1266,DB09280,DB00441,8,DB00207$t
1267,DB00469,DB00744,25,DB00517$t
1268,DB00967,DB00462,25,DB00189$h
1269,DB00899,DB00543,25,DB00487$t
1270,DB01036,DB06708,75,DB01029$h
1271,DB00246,DB04908,25,DB01120$t
1272,DB09330,DB13874,9,DB00219$h
1273,DB00312,DB01181,10,DB01394$t
1274,DB00400,DB09227,25,DB00671$t
1275,DB01203,DB09477,66,DB02187$t
1276,DB00472,DB01159,5,DB00755$t
1277,DB00933,DB01587,25,DB06145$h
1278,DB01026,DB08970,9,DB09269$h
1279,DB09073,DB00724,9,DB08799$t
1280,DB00543,DB04948,34,DB09275$t
1281,DB09242,DB00384,25,DB01120$t
1282,DB00312,DB00250,6,DB00915$h
1283,DB00231,DB00907,25,DB00362$h
1284,DB00500,DB00428,14,DB11560$h
1285,DB00246,DB01261,5,DB00650$t
1286,DB01159,DB00543,25,DB09543$h
1287,DB00907,DB01244,5,DB04794$h
1288,DB04855,DB00227,9,DB06701$h
1289,DB00384,DB00678,25,DB01216$t
1290,DB00903,DB01158,25,DB00985$t
1291,DB04855,DB00960,51,DB00631$h
1292,DB01590,DB00519,25,DB08807$t
1293,DB09073,DB00962,9,DB01551$h
1294,DB01026,DB00224,9,DB00954$h
1295,DB09084,DB01203,34,DB01051$t
1296,DB00963,DB00469,25,DB01107$t
1297,DB00962,DB00472,25,DB09093$t
1298,DB06708,DB00843,5,DB01212$t
1299,DB01244,DB01236,25,DB05528$t
1300,DB00690,DB00899,25,DB00210$h
1301,DB01203,DB01085,25,DB01370$h
1302,DB00726,DB06708,75,DB00617$h
1303,DB00158,DB08881,8,DB08932$h
1304,DB09236,DB01098,25,DB00206$h
1305,DB00224,DB00227,9,DB11079$t
1306,DB00227,DB00656,5,DB05245$h
1307,DB00899,DB01161,25,DB01064$h
1308,DB00337,DB06287,25,DB00255$t
1309,DB09054,DB08922,5,DB01143$h
1310,DB00338,DB06403,5,DB00321$h
1311,DB09065,DB00647,5,DB00709$h
1312,DB00312,DB00897,6,DB08796$h
1313,DB04855,DB06701,5,DB00207$h
