,Drug1_ID,Drug2_ID,Y,Neg samples
664,DB00508,DB01580,25,DB00274$t
665,DB00181,DB00588,25,DB06700$h
666,DB00865,DB01203,50,DB11817$t
667,DB09063,DB00724,9,DB00774$t
668,DB01154,DB01144,66,DB01122$t
669,DB00224,DB00949,5,DB00672$h
670,DB07615,DB00775,45,DB01603$t
671,DB00628,DB01159,25,DB00285$h
672,DB00268,DB00744,5,DB00545$h
673,DB00968,DB06292,25,DB08869$t
674,DB09227,DB00214,25,DB08922$h
675,DB00257,DB01558,5,DB06290$t
676,DB00564,DB06789,6,DB01041$h
677,DB00678,DB09080,5,DB01412$h
678,DB00497,DB01412,25,DB08868$t
679,DB00648,DB01624,8,DB00419$t
680,DB01320,DB01179,6,DB00551$h
681,DB08816,DB00469,5,DB01260$t
682,DB00469,DB06725,25,DB00537$t
683,DB00443,DB06819,12,DB01150$t
684,DB00418,DB00831,25,DB09069$h
685,DB13874,DB09027,9,DB01626$h
686,DB00749,DB01082,14,DB00487$t
687,DB00257,DB09227,25,DB00634$t
688,DB01072,DB09039,9,DB00498$h
689,DB00338,DB00784,5,DB00751$h
690,DB00511,DB00218,16,DB00695$h
691,DB00247,DB00549,25,DB08976$t
692,DB00224,DB00988,5,DB01156$h
693,DB04896,DB00491,63,DB00792$t
694,DB00206,DB00844,25,DB00283$h
695,DB01167,DB01074,5,DB00207$h
696,DB00210,DB00917,12,DB01624$t
697,DB08873,DB01380,5,DB00589$h
698,DB00677,DB00543,9,DB00283$t
699,DB00320,DB08893,5,DB00697$h
700,DB01009,DB01421,14,DB06410$t
701,DB01124,DB08875,5,DB11581$h
702,DB01161,DB11148,25,DB00298$t
703,DB09232,DB00458,25,DB09214$h
704,DB00452,DB01077,62,DB01351$t
705,DB00370,DB00221,25,DB00423$h
706,DB00158,DB00252,8,DB09119$h
707,DB00734,DB00904,75,DB11560$t
708,DB01154,DB00692,66,DB08893$t
709,DB00312,DB04868,8,DB01075$h
710,DB09543,DB00498,45,DB01260$h
711,DB06605,DB00543,9,DB00765$t
712,DB00744,DB01356,9,DB00919$t
713,DB12332,DB00700,9,DB00578$t
714,DB00588,DB01406,57,DB00415$t
715,DB00402,DB01558,25,DB08908$t
716,DB00897,DB06594,25,DB01411$h
717,DB08893,DB00604,75,DB00434$t
718,DB08912,DB00772,8,DB00852$h
719,DB09017,DB00241,25,DB09135$h
720,DB09204,DB00672,63,DB00461$t
721,DB09330,DB01058,9,DB01239$t
722,DB09280,DB11921,6,DB00601$h
723,DB00227,DB08865,5,DB00740$h
724,DB01065,DB01587,25,DB01050$h
725,DB00813,DB08807,51,DB00520$h
726,DB09220,DB08932,66,DB00303$h
727,DB09280,DB01103,6,DB01606$t
728,DB00772,DB01203,51,DB06742$h
729,DB00908,DB00184,5,DB04743$h
730,DB00598,DB00661,25,DB00989$h
731,DB01200,DB01041,25,DB00698$t
732,DB00831,DB00268,77,DB00879$t
733,DB01359,DB01251,63,DB12364$h
734,DB09330,DB00570,9,DB00668$h
735,DB00501,DB00734,5,DB00360$h
736,DB01263,DB01181,11,DB09000$t
737,DB01224,DB00422,25,DB00481$t
738,DB00205,DB00936,5,DB09214$t
739,DB00598,DB00884,66,DB06616$t
740,DB00252,DB01039,6,DB00321$h
741,DB08881,DB00393,8,DB11596$t
742,DB00648,DB01026,8,DB11254$h
743,DB00875,DB00892,25,DB01208$t
744,DB01149,DB08808,9,DB00445$h
745,DB09215,DB04574,25,DB05630$h
746,DB00890,DB01418,33,DB00410$t
747,DB00199,DB00918,5,DB00432$h
748,DB00907,DB00850,5,DB01576$h
749,DB00647,DB09128,25,DB00578$h
750,DB01229,DB00643,25,DB00882$h
751,DB00418,DB09204,8,DB00255$h
752,DB00177,DB00749,5,DB01380$h
753,DB09054,DB00458,5,DB00308$h
754,DB09065,DB00185,9,DB00527$t
755,DB00337,DB00180,25,DB00551$t
756,DB00749,DB00591,25,DB00763$h
757,DB09218,DB00158,12,DB08795$t
758,DB09330,DB00215,9,DB09047$h
759,DB06636,DB01418,5,DB01008$h
760,DB00343,DB00153,5,DB01426$h
761,DB00476,DB00422,5,DB11828$t
762,DB08881,DB01156,9,DB00819$h
763,DB00312,DB00457,66,DB00405$h
764,DB00936,DB00612,34,DB01132$t
765,DB09449,DB02709,20,DB09488$t
766,DB08912,DB04844,75,DB01418$t
767,DB00384,DB01180,60,DB09055$t
768,DB00653,DB00996,53,DB11363$t
769,DB00422,DB00946,9,DB00254$h
770,DB09084,DB01384,25,DB00681$t
771,DB00188,DB00371,5,DB00704$t
772,DB01623,DB00218,75,DB12364$t
773,DB00251,DB01244,25,DB00797$t
774,DB00593,DB01501,25,DB01092$h
775,DB00440,DB09078,75,DB01246$t
776,DB00472,DB01171,5,DB09277$h
777,DB09065,DB00193,12,DB06813$t
778,DB00199,DB01708,5,DB00205$t
779,DB06737,DB00682,45,DB09274$t
780,DB00939,DB00919,14,DB01119$t
781,DB09074,DB00358,5,DB00471$h
782,DB00744,DB04861,34,DB01297$h
783,DB12364,DB01600,26,DB04865$h
784,DB09227,DB09270,25,DB00599$t
785,DB01250,DB00896,25,DB13872$t
786,DB06772,DB00993,25,DB00708$t
787,DB01013,DB06710,57,DB01435$t
788,DB01263,DB00136,5,DB08958$h
789,DB00343,DB06237,9,DB00296$t
790,DB00899,DB00405,25,DB08911$t
791,DB00366,DB00907,53,DB00345$h
792,DB08881,DB00315,9,DB13025$t
793,DB00264,DB01590,9,DB00703$t
794,DB00933,DB06770,25,DB00640$t
795,DB00169,DB01233,5,DB00633$h
796,DB00188,DB06708,75,DB00919$t
797,DB00945,DB04552,25,DB04894$t
798,DB01075,DB00765,77,DB08865$t
799,DB00465,DB04272,45,DB06694$t
800,DB00783,DB01251,12,DB01878$t
801,DB00623,DB01558,25,DB08994$t
802,DB00246,DB00278,5,DB00228$t
803,DB01161,DB00555,25,DB00235$t
804,DB00615,DB00497,6,DB01028$h
805,DB01236,DB00790,25,DB09083$h
806,DB09291,DB01624,5,DB01118$t
807,DB00588,DB00232,64,DB09008$h
808,DB00647,DB00742,25,DB00396$h
809,DB00193,DB01624,25,DB06637$h
810,DB09245,DB00226,66,DB00380$h
811,DB06786,DB08804,57,DB09070$t
812,DB01236,DB05271,77,DB01198$t
813,DB00373,DB06403,66,DB00518$t
814,DB01233,DB00489,75,DB12070$t
815,DB00402,DB00593,25,DB04855$t
816,DB00400,DB09389,8,DB00186$t
817,DB08976,DB00808,12,DB01326$t
818,DB00849,DB04844,25,DB06725$h
819,DB00697,DB00790,66,DB00503$t
820,DB00964,DB01235,73,DB00504$t
821,DB02709,DB06695,45,DB00307$t
822,DB00922,DB00700,25,DB12924$h
823,DB00231,DB00391,25,DB05528$h
824,DB01159,DB04946,25,DB00484$h
825,DB00653,DB01337,72,DB01242$t
826,DB08912,DB00448,8,DB11239$t
827,DB00678,DB06694,66,DB01035$h
828,DB00849,DB00294,12,DB00661$t
829,DB01233,DB01242,25,DB11575$t
830,DB01010,DB01409,12,DB00750$t
831,DB01587,DB01176,25,DB01210$h
832,DB00802,DB00962,25,DB08958$t
833,DB04743,DB01172,14,DB00300$h
834,DB00643,DB00997,9,DB01111$t
835,DB09120,DB05109,5,DB06817$h
836,DB08991,DB01395,60,DB01245$t
837,DB09330,DB04868,9,DB00255$t
838,DB01435,DB01021,12,DB00243$t
839,DB04855,DB01197,5,DB01005$t
840,DB00688,DB00421,34,DB01216$h
841,DB00343,DB00989,51,DB08797$h
842,DB00962,DB00625,25,DB00627$t
843,DB01399,DB08984,25,DB00497$t
844,DB00474,DB00708,25,DB00428$t
845,DB00091,DB00726,5,DB09293$h
846,DB00582,DB00896,9,DB00961$t
847,DB06204,DB06212,25,DB01685$h
848,DB01170,DB01089,66,DB01188$t
849,DB01161,DB00956,53,DB09342$t
850,DB01164,DB00282,8,DB00238$t
851,DB00623,DB09017,25,DB00952$t
852,DB01180,DB06268,66,DB08828$t
853,DB01167,DB00425,9,DB01044$t
854,DB00469,DB00812,25,DB00721$h
855,DB01587,DB06153,25,DB00484$h
856,DB00903,DB06263,25,DB09214$h
857,DB00808,DB01252,12,DB00691$t
858,DB01215,DB09225,25,DB01078$t
859,DB01167,DB00696,9,DB01207$t
860,DB09054,DB01028,5,DB06791$h
861,DB00735,DB00620,25,DB09094$h
862,DB00615,DB06817,8,DB00189$h
863,DB01036,DB01452,25,DB01414$h
864,DB01233,DB06700,25,DB11231$t
865,DB00624,DB01220,9,DB00788$t
866,DB00490,DB00588,25,DB01211$t
867,DB09084,DB06781,25,DB01623$t
868,DB00939,DB04552,25,DB06210$t
869,DB00343,DB00850,5,DB09042$t
870,DB00925,DB00633,25,DB00556$t
871,DB00469,DB00917,12,DB01019$h
872,DB09232,DB00925,25,DB00944$h
873,DB00312,DB00248,6,DB09230$h
874,DB01164,DB04920,12,DB00333$t
875,DB01174,DB00338,6,DB04865$h
876,DB09120,DB00772,5,DB13879$h
877,DB00991,DB06725,25,DB01433$h
878,DB00501,DB01320,25,DB00302$h
879,DB00582,DB01591,5,DB06402$h
880,DB00433,DB01159,25,DB00856$h
881,DB01026,DB01104,5,DB06786$h
882,DB00749,DB04865,25,DB00692$h
883,DB00897,DB09342,25,DB00550$h
884,DB00575,DB06403,66,DB00330$t
885,DB06290,DB06654,9,DB01127$t
886,DB00428,DB00399,62,DB00275$h
887,DB06708,DB06144,5,DB02300$h
888,DB00488,DB01247,73,DB01093$t
889,DB00400,DB09231,25,DB00781$t
890,DB09017,DB00455,25,DB09220$h
891,DB01623,DB06402,75,DB01228$h
892,DB00734,DB13323,25,DB09101$h
893,DB00477,DB01240,25,DB00955$h
894,DB01253,DB01098,9,DB06150$h
895,DB00933,DB09352,40,DB01263$t
896,DB00494,DB04908,25,DB00486$t
897,DB01075,DB00502,75,DB11660$h
898,DB01396,DB01181,16,DB00664$h
899,DB00625,DB01395,8,DB11613$h
900,DB00227,DB09075,9,DB06690$t
901,DB00951,DB01036,5,DB11660$h
902,DB09227,DB00175,25,DB00500$h
903,DB00420,DB00332,5,DB00356$h
904,DB05812,DB01240,5,DB08912$h
905,DB00842,DB00933,25,DB01234$t
906,DB00699,DB08820,25,DB04861$t
907,DB00708,DB00924,25,DB00793$t
908,DB01232,DB00764,9,DB00136$h
909,DB01421,DB01092,8,DB00555$t
910,DB00199,DB06176,5,DB06209$h
911,DB01240,DB09283,47,DB00472$t
912,DB00794,DB08807,8,DB01136$h
913,DB09214,DB00586,25,DB01105$t
914,DB00964,DB04861,25,DB04573$h
915,DB00622,DB00250,5,DB06701$h
916,DB00418,DB09242,66,DB00619$t
917,DB00933,DB01028,25,DB01108$h
918,DB02703,DB08932,9,DB09245$h
919,DB01242,DB01590,9,DB04908$h
920,DB01380,DB00887,64,DB06144$h
921,DB01029,DB09236,66,DB08869$t
922,DB01227,DB00588,25,DB11691$t
923,DB06663,DB01261,12,DB00872$t
924,DB00656,DB00575,25,DB03128$h
925,DB06290,DB00343,9,DB01294$t
926,DB00844,DB01168,25,DB01078$t
927,DB00679,DB00296,5,DB00620$t
928,DB00963,DB06154,45,DB00409$t
929,DB00176,DB06712,5,DB00832$t
930,DB09074,DB00398,5,DB00794$t
931,DB09073,DB00783,9,DB00877$h
932,DB01159,DB00344,25,DB01337$t
933,DB00805,DB06268,66,DB00327$h
934,DB00289,DB08867,9,DB00812$t
935,DB00776,DB08864,8,DB00948$h
936,DB00734,DB00434,25,DB12026$h
937,DB00844,DB00273,25,DB06413$h
938,DB00907,DB13872,25,DB00891$h
939,DB00802,DB00933,25,DB00583$h
940,DB01259,DB12026,5,DB01413$h
941,DB08895,DB00697,51,DB00336$h
942,DB09118,DB04908,9,DB01685$t
943,DB01154,DB00405,25,DB06696$h
944,DB08865,DB00678,5,DB01168$t
945,DB00678,DB00908,5,DB00719$h
946,DB00224,DB00683,9,DB00456$t
947,DB01380,DB08895,68,DB01288$h
948,DB00549,DB00402,5,DB00883$h
949,DB04871,DB00570,5,DB09265$h
950,DB00653,DB00899,53,DB00375$h
951,DB00476,DB01107,5,DB00492$t
952,DB09063,DB09078,9,DB01212$t
953,DB00528,DB00421,25,DB02959$t
954,DB00976,DB01587,5,DB00835$h
955,DB06729,DB00679,9,DB01427$h
956,DB00681,DB01220,9,DB12278$h
957,DB01026,DB00571,5,DB06654$h
958,DB08976,DB00394,25,DB01581$h
959,DB00677,DB00726,9,DB09279$h
960,DB00474,DB01154,25,DB01255$t
961,DB00757,DB00714,66,DB01359$t
962,DB00217,DB08807,50,DB00669$t
963,DB00938,DB01021,64,DB00934$t
964,DB01321,DB00230,5,DB00970$h
965,DB01400,DB00960,51,DB09096$t
966,DB13139,DB00880,64,DB00562$t
967,DB01396,DB06710,16,DB11348$h
968,DB00508,DB00721,25,DB00635$h
969,DB04953,DB01155,75,DB00937$t
970,DB00780,DB01021,66,DB00244$t
971,DB00446,DB00498,45,DB01071$t
972,DB06789,DB01132,12,DB00256$h
973,DB00324,DB00817,25,DB01213$t
974,DB00312,DB12483,6,DB03128$h
975,DB09218,DB08808,34,DB00781$h
976,DB00774,DB00412,12,DB00949$t
977,DB09204,DB01282,25,DB00934$t
978,DB09073,DB00918,9,DB01185$t
979,DB09218,DB01395,60,DB09276$t
980,DB00210,DB04951,25,DB00609$t
981,DB09330,DB00297,9,DB09085$h
982,DB06708,DB04920,5,DB06736$h
983,DB00312,DB00985,25,DB06723$t
984,DB00461,DB00384,34,DB00546$t
985,DB01118,DB05676,5,DB00488$h
986,DB01558,DB00273,25,DB01167$t
987,DB01337,DB01339,25,DB00502$h
988,DB00645,DB00588,25,DB09008$t
989,DB00176,DB01215,5,DB06717$h
990,DB00623,DB00849,25,DB00210$t
991,DB09330,DB06210,8,DB06144$h
992,DB00490,DB00647,25,DB01201$h
993,DB01041,DB00370,53,DB01111$h
994,DB01576,DB00647,43,DB00275$h
995,DB06713,DB01041,81,DB00355$h
996,DB00844,DB04896,78,DB06701$h
997,DB01606,DB01578,8,DB00240$h
998,DB04948,DB08907,25,DB01035$t
999,DB00312,DB00238,6,DB00438$h
1000,DB01380,DB04576,25,DB00525$t
1001,DB02709,DB06810,14,DB01878$t
1002,DB00346,DB00633,41,DB06193$h
1003,DB08976,DB00445,14,DB04953$t
1004,DB04842,DB04908,25,DB00683$t
1005,DB00678,DB00881,25,DB11619$t
1006,DB01337,DB00310,9,DB06782$h
1007,DB00373,DB06712,66,DB00851$t
1008,DB01053,DB00385,8,DB01628$h
1009,DB00246,DB13179,5,DB00391$h
1010,DB09054,DB00818,5,DB00839$t
1011,DB08893,DB06697,75,DB09321$h
1012,DB01320,DB09030,8,DB00713$h
1013,DB00381,DB09274,11,DB00180$h
1014,DB01026,DB00313,5,DB00179$h
1015,DB00806,DB09242,66,DB00494$h
1016,DB00199,DB00444,5,DB01069$t
1017,DB08820,DB00608,9,DB01250$h
1018,DB01238,DB00968,66,DB00485$t
1019,DB01229,DB00734,66,DB08909$t
1020,DB00996,DB06153,25,DB09389$t
1021,DB00472,DB12161,5,DB06781$h
1022,DB01337,DB00193,25,DB00593$t
1023,DB00199,DB00972,5,DB00570$h
1024,DB02709,DB04574,25,DB01018$h
1025,DB09017,DB09225,25,DB00238$h
1026,DB01370,DB09275,12,DB00635$h
1027,DB09330,DB01072,9,DB01320$t
1028,DB01222,DB00774,64,DB01061$h
1029,DB01440,DB01588,25,DB00385$h
1030,DB00683,DB08860,9,DB01303$h
1031,DB05521,DB08922,5,DB09093$h
1032,DB00418,DB01395,12,DB08872$h
1033,DB08807,DB01078,51,DB08865$h
1034,DB00734,DB06616,9,DB00376$h
1035,DB00345,DB01590,9,DB01401$h
1036,DB00864,DB01268,25,DB00695$h
1037,DB09244,DB00388,61,DB00546$h
1038,DB00543,DB00660,25,DB01254$h
1039,DB09280,DB01118,9,DB09256$h
1040,DB00805,DB04948,66,DB00180$t
1041,DB01440,DB01545,25,DB01039$h
1042,DB09220,DB00899,66,DB12267$h
1043,DB00228,DB06716,25,DB00227$t
1044,DB00252,DB00412,6,DB00458$h
1045,DB00678,DB00946,5,DB09101$h
1046,DB01104,DB01220,9,DB11921$h
1047,DB00486,DB00956,53,DB09272$t
1048,DB00963,DB00091,20,DB00992$t
1049,DB00809,DB00517,25,DB00427$h
1050,DB00469,DB00310,12,DB01047$t
1051,DB00768,DB00467,71,DB01250$t
1052,DB01708,DB00817,25,DB00290$t
1053,DB11348,DB06410,25,DB08877$t
1054,DB08991,DB01418,45,DB04894$h
1055,DB00899,DB00373,25,DB06196$h
1056,DB00628,DB00899,25,DB00234$h
1057,DB01248,DB00724,25,DB06201$h
1058,DB01154,DB09216,6,DB02638$h
1059,DB09227,DB09286,25,DB00404$t
1060,DB09073,DB00440,9,DB00359$h
1061,DB01590,DB06203,12,DB00555$h
1062,DB00881,DB02709,25,DB09262$h
1063,DB00331,DB00672,63,DB00910$t
1064,DB00972,DB00919,14,DB04839$t
1065,DB00458,DB09078,75,DB03754$h
1066,DB01351,DB00697,25,DB00489$t
1067,DB01236,DB01136,25,DB09078$h
1068,DB00608,DB01021,12,DB01167$h
1069,DB00177,DB00800,66,DB01397$t
1070,DB01065,DB00697,25,DB09216$t
1071,DB08881,DB01303,9,DB06211$h
1072,DB04552,DB04898,45,DB00800$t
1073,DB00937,DB00967,39,DB01656$h
1074,DB01009,DB03615,14,DB06335$h
1075,DB09286,DB01041,53,DB09275$h
1076,DB04868,DB00472,5,DB01589$h
1077,DB00450,DB00497,53,DB06616$t
1078,DB00296,DB04844,25,DB00923$h
1079,DB09095,DB06710,57,DB01095$t
1080,DB00227,DB01183,5,DB08869$h
1081,DB01095,DB00412,5,DB01007$h
1082,DB08881,DB05812,8,DB00333$t
1083,DB00199,DB08865,75,DB09026$h
1084,DB00591,DB00817,25,DB00212$h
1085,DB00829,DB00633,25,DB00277$t
1086,DB00758,DB00849,5,DB00413$h
1087,DB00549,DB00266,9,DB00224$h
1088,DB00371,DB00297,25,DB09230$h
1089,DB00323,DB00343,25,DB01239$h
1090,DB00343,DB01349,5,DB11586$h
1091,DB00288,DB09063,59,DB00263$t
1092,DB01320,DB11574,6,DB09462$t
1093,DB06206,DB09123,8,DB09256$h
1094,DB00821,DB00445,14,DB00944$t
1095,DB09477,DB00993,69,DB00335$t
1096,DB09054,DB00433,5,DB00545$t
1097,DB00945,DB00936,25,DB00968$h
1098,DB04552,DB08439,25,DB00541$t
1099,DB00573,DB01160,12,DB08906$t
1100,DB00606,DB08932,66,DB00465$h
1101,DB08912,DB00556,75,DB00761$h
1102,DB00343,DB00612,25,DB00237$h
1103,DB08881,DB06414,8,DB00672$h
1104,DB01245,DB01295,51,DB00883$t
1105,DB00312,DB00307,6,DB13879$h
1106,DB00221,DB00999,64,DB01254$t
1107,DB06636,DB00907,5,DB01216$h
1108,DB06737,DB00399,25,DB00203$h
1109,DB01244,DB00631,25,DB06795$t
1110,DB00258,DB00467,0,DB00583$h
1111,DB08933,DB00773,9,DB04951$t
1112,DB00325,DB01021,66,DB09118$t
1113,DB01154,DB00187,66,DB01598$t
1114,DB01624,DB01080,25,DB00381$t
1115,DB09118,DB00296,9,DB01116$t
1116,DB00633,DB01501,25,DB06799$h
1117,DB00620,DB00981,25,DB06218$h
1118,DB01158,DB01197,25,DB01199$h
1119,DB01340,DB05676,25,DB05246$h
1120,DB06802,DB01275,34,DB00602$t
1121,DB00582,DB00497,25,DB06268$h
1122,DB00708,DB06292,25,DB06729$t
1123,DB08804,DB00359,63,DB08912$t
1124,DB04948,DB01020,25,DB00696$h
1125,DB00962,DB00268,77,DB00837$t
1126,DB00831,DB00768,25,DB00519$t
1127,DB00343,DB01074,5,DB01511$t
1128,DB04855,DB01410,5,DB01023$h
1129,DB01320,DB01141,8,DB06402$h
1130,DB00224,DB00370,5,DB01020$h
1131,DB06290,DB04855,9,DB00903$h
1132,DB01214,DB06712,66,DB00104$h
1133,DB01319,DB04855,5,DB03128$h
1134,DB09065,DB00857,5,DB05245$h
1135,DB02709,DB06786,25,DB01349$t
1136,DB08882,DB00343,5,DB00448$h
1137,DB01320,DB06207,6,DB01355$h
1138,DB00254,DB01587,5,DB11994$h
1139,DB00215,DB01558,5,DB00683$h
1140,DB01029,DB08875,5,DB00783$h
1141,DB00834,DB01181,9,DB08882$t
1142,DB08880,DB00512,9,DB00589$t
1143,DB00999,DB09236,66,DB00440$h
1144,DB01222,DB06718,57,DB01353$t
1145,DB01142,DB00199,75,DB00122$h
1146,DB00692,DB01113,25,DB01094$t
1147,DB03754,DB00764,3,DB05630$h
1148,DB06410,DB00364,9,DB00898$t
1149,DB01296,DB00972,47,DB00379$h
1150,DB00283,DB00962,5,DB09256$h
1151,DB09330,DB04930,9,DB00670$t
1152,DB00440,DB08860,5,DB01377$h
1153,DB01609,DB09039,8,DB00390$h
1154,DB00244,DB01172,14,DB09288$t
1155,DB00813,DB01098,9,DB00542$t
1156,DB05676,DB01130,25,DB09112$t
1157,DB00332,DB00813,25,DB04576$h
1158,DB00972,DB01590,9,DB06730$t
1159,DB00482,DB01578,14,DB00482$t
1160,DB00903,DB01016,12,DB01407$h
1161,DB00393,DB01098,25,DB06788$t
1162,DB09072,DB00391,53,DB09224$h
1163,DB01023,DB06589,9,DB00594$h
1164,DB02703,DB00897,9,DB01157$h
1165,DB00227,DB00080,25,DB00562$h
1166,DB01054,DB06403,66,DB00352$t
1167,DB01041,DB00489,25,DB01221$h
1168,DB01203,DB08865,51,DB00326$h
1169,DB01247,DB08922,25,DB06441$t
1170,DB00257,DB09236,25,DB12267$t
1171,DB06716,DB05271,77,DB01115$t
1172,DB08820,DB01242,9,DB00436$h
1173,DB00951,DB08922,5,DB04339$h
1174,DB09065,DB00541,9,DB00270$h
1175,DB01075,DB01221,25,DB00394$h
1176,DB01010,DB01359,51,DB06196$t
1177,DB08912,DB11817,8,DB00598$h
1178,DB01220,DB09235,8,DB00496$t
1179,DB06802,DB00498,45,DB00350$t
1180,DB09065,DB01409,9,DB01420$t
1181,DB01167,DB01114,5,DB00385$h
1182,DB00757,DB06700,78,DB09295$t
1183,DB01036,DB00454,25,DB09216$h
1184,DB00629,DB00968,66,DB00979$t
1185,DB06739,DB00428,14,DB13873$h
1186,DB01075,DB01409,5,DB01264$t
1187,DB00752,DB09242,66,DB01567$h
1188,DB00297,DB00964,25,DB01251$h
1189,DB01320,DB01260,8,DB00598$h
1190,DB01017,DB00593,53,DB01018$h
1191,DB01390,DB00227,8,DB01121$h
1192,DB00685,DB01223,5,DB01228$h
1193,DB00633,DB00752,25,DB01245$h
1194,DB01190,DB01337,72,DB00582$h
1195,DB00443,DB04878,12,DB00362$t
1196,DB01154,DB01325,73,DB09008$t
1197,DB08976,DB11268,45,DB01009$t
1198,DB00706,DB09230,66,DB00911$h
1199,DB01100,DB01098,9,DB06228$t
1200,DB00564,DB01036,6,DB00440$h
1201,DB00908,DB00497,5,DB00422$h
1202,DB01215,DB00405,25,DB06204$t
1203,DB09072,DB00645,53,DB03796$h
1204,DB00497,DB00875,25,DB13873$h
1205,DB06789,DB00839,12,DB00279$t
1206,DB09330,DB00860,9,DB00274$t
1207,DB00318,DB01215,25,DB09099$h
1208,DB00472,DB04896,25,DB09120$t
1209,DB09280,DB01200,8,DB09290$h
1210,DB06636,DB01236,5,DB01007$h
1211,DB00486,DB09225,53,DB01012$h
1212,DB08865,DB09034,9,DB04398$t
1213,DB00615,DB09330,8,DB00487$t
1214,DB06716,DB00949,25,DB00564$h
1215,DB00349,DB01107,5,DB08867$h
1216,DB00179,DB00467,71,DB00639$h
1217,DB00710,DB00218,75,DB00973$t
1218,DB01118,DB01041,5,DB01614$t
1219,DB08984,DB08906,25,DB06663$t
1220,DB01129,DB08860,5,DB00512$h
1221,DB00849,DB01178,25,DB08911$t
1222,DB00744,DB00654,12,DB01175$h
1223,DB09040,DB00381,25,DB08922$h
1224,DB00749,DB00808,12,DB01066$t
1225,DB08807,DB01366,36,DB00922$h
1226,DB00199,DB01128,5,DB00811$h
1227,DB00178,DB00869,66,DB01628$h
1228,DB08912,DB00701,8,DB00904$h
1229,DB01618,DB00967,25,DB00664$t
1230,DB00418,DB00588,25,DB00794$t
1231,DB00892,DB05271,77,DB00302$t
1232,DB00227,DB00193,5,DB01161$h
1233,DB00956,DB00903,25,DB08965$t
1234,DB00326,DB07615,12,DB01173$t
1235,DB01026,DB01234,5,DB01101$h
1236,DB00199,DB00268,5,DB08867$t
1237,DB09285,DB08981,25,DB00769$t
1238,DB08881,DB00949,8,DB01179$h
1239,DB01241,DB00744,5,DB06794$h
1240,DB00875,DB08916,9,DB08971$t
1241,DB01601,DB09034,9,DB00923$t
1242,DB01320,DB01029,6,DB00283$h
1243,DB00224,DB05271,5,DB00873$h
1244,DB00218,DB01184,75,DB00596$t
1245,DB01377,DB01416,8,DB01101$h
1246,DB06196,DB00563,9,DB00207$h
1247,DB09280,DB06237,6,DB09079$h
1248,DB01267,DB01320,25,DB01575$h
1249,DB09244,DB00381,66,DB08801$t
1250,DB01399,DB01160,12,DB00622$t
1251,DB09065,DB01006,5,DB01579$t
1252,DB01100,DB08916,9,DB00231$t
1253,DB01545,DB04908,25,DB09039$h
1254,DB01095,DB08875,5,DB00180$t
1255,DB00633,DB09068,25,DB09120$h
1256,DB04948,DB01359,50,DB00360$t
1257,DB09054,DB06216,5,DB01437$t
1258,DB01021,DB01067,12,DB11574$t
1259,DB01196,DB08916,9,DB01241$t
1260,DB00420,DB00996,25,DB08880$h
1261,DB00263,DB01098,5,DB09047$t
1262,DB00588,DB01043,25,DB09342$h
1263,DB09083,DB09078,75,DB00530$t
1264,DB00469,DB00710,25,DB00918$h
1265,DB00381,DB00542,25,DB01280$h
1266,DB00220,DB01558,5,DB09137$h
1267,DB00991,DB00195,34,DB11093$h
1268,DB09242,DB01197,66,DB08815$t
1269,DB00343,DB01384,5,DB01188$h
1270,DB01010,DB00866,51,DB00870$t
1271,DB11315,DB00497,25,DB00914$h
1272,DB00960,DB09235,66,DB06825$h
1273,DB01233,DB09112,25,DB05239$t
1274,DB01154,DB01142,6,DB00177$h
1275,DB00244,DB09477,34,DB01036$t
1276,DB09017,DB06282,25,DB09352$h
1277,DB08984,DB00596,25,DB00851$t
1278,DB00231,DB08918,25,DB00920$t
1279,DB00724,DB00872,9,DB00670$h
1280,DB09048,DB08893,9,DB06803$t
1281,DB00752,DB00422,5,DB01338$h
1282,DB09082,DB00199,75,DB09096$t
1283,DB08820,DB00755,9,DB00753$h
1284,DB00296,DB04896,25,DB01194$t
1285,DB00343,DB00635,5,DB09097$h
1286,DB09120,DB00188,5,DB00292$t
1287,DB00907,DB00679,9,DB00797$t
1288,DB00199,DB00584,5,DB01353$h
1289,DB00408,DB00844,25,DB01219$h
1290,DB01167,DB01002,9,DB01054$t
1291,DB00861,DB01222,25,DB01063$t
1292,DB00543,DB00780,25,DB00208$h
1293,DB01282,DB01023,25,DB08918$t
1294,DB00297,DB00647,25,DB01100$t
1295,DB00338,DB01097,5,DB00681$h
1296,DB01623,DB00892,25,DB00950$h
1297,DB01088,DB00752,25,DB00779$t
1298,DB04841,DB04908,25,DB01333$t
1299,DB00281,DB00338,5,DB08987$t
1300,DB00991,DB01399,25,DB09288$h
1301,DB06820,DB01591,5,DB00604$h
1302,DB00512,DB01172,20,DB08974$h
1303,DB00501,DB01075,5,DB00865$h
1304,DB04855,DB00333,5,DB09015$h
1305,DB08881,DB00624,8,DB00830$t
1306,DB01173,DB01021,9,DB00394$t
1307,DB01057,DB00598,51,DB06772$h
1308,DB09204,DB00883,25,DB01081$t
1309,DB04878,DB00359,63,DB00997$h
1310,DB00936,DB09235,25,DB09278$t
1311,DB00524,DB01261,12,DB09063$h
1312,DB00543,DB01118,75,DB06767$h
1313,DB00979,DB00517,25,DB00604$t
