,smiles,ld50
474,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,2.185
475,CC(C=O)=Cc1ccccc1,1.853
476,Cc1ccc(C(C)C=O)cc1,1.6269999999999998
477,CC(C=O)c1ccccc1,1.681
478,CC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.4
479,C=CCOC(=O)CC(C)CC(C)(C)C,2.151
480,CC(=O)OC(C)CC(C)(C)OC(C)=O,1.78
481,CC(CC=O)CC(C)(C)C,1.642
482,CC(CC=O)CC=O,2.165
483,CC(C=O)Cc1ccc(C(C)(C)C)cc1,1.742
484,CC(C=O)Cc1ccc(C(C)C)cc1,1.6980000000000002
485,CC(Cc1ccccc1)NN,3.645
486,CC(Cc1ccccc1)OC(N)=O,2.212
487,CC(C=O)CCC(C)(O)C=O,1.429
488,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,2.003
489,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1.992
490,CC(C)=CCCC(C)CC#N,1.455
491,CC(C)=CCCC(C)CC(=O)O,1.814
492,C=CC(C)CCCC(C)(C)O,1.638
493,CC(CCl)OC(C)CCl,2.853
494,CC(CCN(C)C)N(C)C,2.2840000000000003
495,CC(C)=CCCC(C)CCO,1.656
496,C=CC(=O)OCCC(C)OC(=O)C=C,1.7480000000000002
497,CC(C)=CCCC(C)CCOC=O,1.341
498,CC(Cl)(C=O)CCl,1.94
499,CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,2.564
500,CC(Cl)(Cl)C(=O)O,2.168
501,CC(Cl)(Cl)CCl,2.079
502,CC(Cl)(Cl)Cl,1.112
503,CC(Cl)=CCl,1.744
504,CC(=O)Cl,1.936
505,CC(Cl)C(Cl)Cl,2.079
506,CC(Cl)C(=O)O,2.337
507,CC(Cl)CCl,1.764
508,CC(Cl)Cl,2.135
509,CC(Cl)CO,2.637
510,CC(Cl)COP(=O)(OCC(C)Cl)Oc1ccc([N+](=O)[O-])cc1,3.333
511,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCC(C)Cl)OCC(C)Cl)ccc12,2.8110000000000004
512,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,3.153
513,CC(CN)NCCO,1.381
514,CC(CN=Cc1ccccc1O)N=Cc1ccccc1O,1.7919999999999998
515,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.228
516,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,3.029
517,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.738
518,CC(=Cc1ccccc1)CO,1.791
519,CC(CO)CCO,1.28
520,CC(=O)OCC(C)c1ccccc1,1.618
521,CC(=O)OCC(C)OC(C)=O,1.073
522,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,1.934
523,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,2.085
524,CC(CO[N+](=O)[O-])O[N+](=O)[O-],2.822
525,CC(CS)C(=O)N1CCCC1C(=O)O,1.709
526,CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C,2.431
527,CC(c1ccccc1)N(C)C,2.551
528,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,1.626
529,CC(N)=O,0.926
530,CC(N)=S,2.397
531,CC(N)C(O)c1cccc(O)c1,2.843
532,CC(N)c1ccccc1,2.11
533,CC(N)Cc1ccccc1,3.654
534,CC(N)Cc1c[nH]c2ccccc12,3.899
535,CC(N)CCN,1.815
536,CC(N)CN,1.5219999999999998
537,CC(NC(C)c1ccccc1)c1ccccc1,1.886
538,CC(NC(=Nc1ccncc1)NC#N)C(C)(C)C,3.068
539,CC(NCCNC(C)c1ccccc1)c1ccccc1,2.318
540,CC(NNC(=O)c1ccccc1)c1ccccc1,2.551
541,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.728
542,CC(=O)O,1.259
543,CC(O)C#N,2.912
544,CC(O)C(=O)O,1.383
545,CC(O)c1cccc(N)c1,1.646
546,CC(O)c1ccccc1,2.485
547,CC(O)C1CC=CCC1,1.952
548,CC(O)CC(C)(C)O,1.504
549,CC(O)CC(C)O,1.181
550,CC(O)CC=O,1.607
551,CC(O)CCC(C)O,1.771
552,CC(O)CCO,0.685
553,CC(O)CF,1.379
554,CC(O)CN,1.554
555,CC(O)CN(C)C,1.737
556,CC(O)CN(CC(C)O)CC(C)O,1.504
557,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.714
558,CC(O)CNC(C)(C)Cc1ccc(Cl)cc1,3.207
559,CC(O)CNCC(C)O,1.297
560,CC(O)CO,0.58
561,C=CC(=O)OCC(C)O,2.716
562,CC(O)COC(=O)C=CC(=O)O,1.669
563,CC(O)COCC(C)O,0.956
564,C#CC(C)OC(=O)Nc1cccc(Cl)c1,1.952
565,CC(OC(C)c1ccccc1)c1ccccc1,1.3630000000000002
566,Cc1cc(Cl)ccc1OC(C)C(=O)O,2.519
567,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,2.6180000000000003
568,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,2.468
569,CC(OCCCl)OCCCl,2.781
570,CC(O[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,1.996
571,C=C[Si](Cl)(Cl)CC,1.739
572,CC[Si](Cl)(Cl)Cl,2.09
573,CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,4.013999999999999
574,CC=C1CC2C=CC1C2,1.6769999999999998
575,C#CC(=O)C=CC,3.122
576,CC=CC(=O)OC(=O)C=CC,1.736
577,C=COC(=O)C=CC,1.237
578,CC=CC(=O)O,1.935
579,C#CC(O)C=CC,3.451
580,CC=CC(=O)OC(C=CC)OC(=O)C=CC,1.937
581,CC=CC=CC(=O)O,1.183
582,CC=CC=CC=O,2.506
583,CC=CC=CCOC(C)=O,1.507
584,CC=CC=CCOCCO,1.6269999999999998
585,CC=CC=O,2.532
586,CC=Cc1ccccc1,1.516
587,CC=Cc1ccc2c(c1)OCO2,2.083
588,CC=CCl,1.594
589,CC=CCO,1.889
590,CC=CCOC=CC,1.147
591,CC=NN(C)C=O,2.495
592,CC=O,1.824
593,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,4.288
594,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,4.226
595,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,2.86
596,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,3.774
597,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,2.98
598,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,2.367
599,CC1(C)C2CC=C(CCO)C1C2,2.271
600,C=C1CCC2CC1C2(C)C,1.462
601,CC12CCC(C1)C(C)(C)C2=O,1.539
602,CC1(C)C2CCC1(C)C(OC(=O)CSC#N)C2,2.199
603,CC1(C)C2CCC1(C)C(O)C2,1.425
604,CC1(C)CC(N)(O)CC(C)(CN)C1,2.156
605,CC1(C)CCOCO1,1.493
606,CC1(C)COC1=O,1.833
607,CC1(C)C(=O)N(Br)C(=O)N1Cl,2.605
608,CC1(C)C(=O)N(Cl)C(=O)N1Cl,2.5610000000000004
609,CC1(C)NC(=O)NC1=O,1.216
610,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.833
611,CC1(C(=O)O)CC=CCC1,1.816
612,CC1(C2CCC3(C)OC3C2)CO1,1.475
613,CC1(COCC2(C)CO2)CO1,1.974
614,CC1(COCCOCC2(C)CO2)CO1,1.433
615,CC1(O)CC(C)(O)OO1,1.67
616,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],2.186
617,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,2.126
618,Cc1cccc(Nc2ccccc2C(=O)O)c1C,2.513
619,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,1.892
620,Cc1ccc(O)cc1C,2.225
621,Cc1ccncc1C,2.199
622,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.832
623,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Cl,1.499
624,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],2.574
625,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],2.456
626,Cc1ccccc1C(=O)O,2.532
627,Cc1ccccc1S(N)(=O)=O,1.546
628,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],3.012
629,Cc1occc1C(=O)Nc1ccccc1,1.193
630,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.13
631,CC1=C(C(=O)Nc2ccccc2)CCCO1,1.161
632,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,1.461
633,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCCl)OCCCCl)ccc12,3.323
634,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,2.664
635,Cc1cc(S(=O)(=O)O)c(N)cc1Cl,1.256
636,Cc1cc(O)ccc1Cl,1.892
637,Cc1ccccc1N,2.204
638,Cc1c(N)cccc1Cl,2.392
639,Cc1ccc2ccccc2c1N,2.404
640,Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,2.778
641,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.297
642,Cc1cccc(C(=O)O)c1O,2.5340000000000003
643,Cc1occc(=O)c1O,1.952
644,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,1.622
645,Cc1ncc(CO)c(CO)c1O,1.626
646,Cc1ccc(N)cc1O,1.534
647,Cc1ccccc1O,2.951
648,Cc1cc(Cl)ccc1OCC(=O)O,2.457
649,Cc1ccccc1OCC(O)COC(N)=O,2.331
650,Cc1cc(Cl)ccc1OCCCC(=O)O,2.527
651,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,2.502
652,CC1=C(C(=O)Nc2ccccc2)SCCO1,2.738
653,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,2.894
654,Cc1cccc2ccccc12,1.888
655,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.394
656,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,5.513
657,Cc1ccc(O)c([N+](=O)[O-])c1,1.659
658,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.926
659,Cc1cccc([N+](=O)[O-])c1,2.107
660,Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)NCCO,1.765
661,Cc1cc(C(=O)NNCc2ccccc2)no1,2.917
662,Cc1cc(=O)[nH]c(=O)[nH]1,0.291
663,Cc1cc(=O)[nH]c(=S)[nH]1,1.707
664,Cc1cc(=O)[nH]o1,1.503
665,CC1=CC(=O)OC1=O,1.635
666,Cc1cc(=O)oc2cc(O)ccc12,1.66
667,Cc1cc(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,3.432
668,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,3.403
669,Cc1cc(C)c(C)c(C)c1,1.415
670,Cc1ccc(C)c(C)c1,1.381
671,Cc1cc(C)c(C)cc1C,1.283
672,Cc1cc(C)c(N)c(C)c1,2.26
673,Cc1ccc(N)c(C)c1,2.414
674,Cc1ccc(O)c(C)c1,1.582
675,Cc1cccc(C)c1,1.327
676,Cc1cc(C)nc(C)c1,2.481
677,Cc1ccnc(C)c1,2.729
678,Cc1cc(Cl)ccc1N,2.127
679,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,2.349
680,Cc1ccc(C)c(N)c1,1.97
681,Cc1cc(C)cc(N)c1,2.234
682,Cc1cccc(N)c1,2.377
683,Cc1cc(N)ccc1N,3.0780000000000003
684,Cc1cc(N)ccc1S(=O)(=O)NCCO,1.413
685,Cc1ccnc(N)c1,2.733
686,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.611
687,Cc1ccc(C)c(O)c1,2.44
688,Cc1cc(C)cc(O)c1,2.303
689,Cc1cc(O)cc(C)c1Cl,1.612
690,Cc1cc(O)cc(O)c1,2.168
691,Cc1cccc(O)c1,2.65
692,Cc1cc(O)ccc1[N+](=O)[O-],1.541
693,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,2.456
694,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,1.719
695,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,2.354
696,Cc1ccc(S(=O)(=O)O)c(N)c1,1.344
697,Cc1ccc(C)c(C)c1C,1.321
698,Cc1ccc(C)c(CCNC(N)=O)c1,1.922
699,Cc1ccc(C)cc1,1.327
700,Cc1ccc(C(C)(C)C)cc1,1.916
701,Cc1ccc(C(=O)O)cc1,2.532
702,Cc1ccc([N+](=O)[O-])cc1,1.845
703,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,2.352
704,Cc1ccc(N2C(=O)C=CC2=O)cc1,2.421
705,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,1.811
706,Cc1ccc(S(=O)(=O)Oc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(N)c23)cc1,1.615
707,Cc1ccc(S(=O)(=O)OCCCl)cc1,2.673
708,Cc1ccc(S(=O)(=O)O)cc1,1.842
709,Cc1ccc(N=C=O)cc1N=C=O,1.4780000000000002
710,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,1.767
711,Cc1ccc(Cl)cc1,1.78
712,Cc1ccc(Cl)cc1Cl,1.544
713,Cc1ccc(Cl)cc1N,2.485
714,Cc1ccc(N)cc1,2.213
715,Cc1ccc(N)cc1Br,3.014
716,Cc1ccc(N)cc1C,2.174
717,Cc1ccc(N)nc1,2.733
718,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,2.0580000000000003
719,Cc1ccc(O)cc1,2.718
720,Cc1ccc(C=O)o1,1.699
721,Cc1ccc(OC(=O)c2ccccc2)cc1,1.905
722,Cc1ccc(OC(=O)c2ccccc2O)cc1,2.244
723,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,2.539
724,Cc1ccc2nc3c4cccc5cccc(c(=O)n3c2c1)c54,1.477
725,Cc1ccc2[nH]nnc2c1,1.92
726,Cc1ccc2oc(=O)ccc2c1,1.979
727,Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],2.301
728,Cc1cccc(C)c1CCNC(N)=O,2.108
729,Cc1cccc(C)c1N,2.1590000000000003
730,Cc1cccc(C)c1NC1=NCCCS1,3.229
731,Cc1cccc(C)c1O,2.616
732,Cc1cccc(C)n1,2.428
733,Cc1cccc(N)c1C,2.114
734,Cc1cccc(NC(N)=O)c1,2.053
735,Cc1ccccc1,1.265
736,Cc1ccccc1C(=O)Nc1ccccc1,1.547
737,Cc1ccccc1[N+](=O)[O-],2.187
738,Cc1ccccc1N1C(=O)C=CC1=O,2.874
739,Cc1ccccc1NC(=N)Nc1ccccc1C,2.68
740,Cc1ccccc1NCCO,1.837
741,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,2.734
742,Cc1ccccc1OCC(O)CO,2.465
743,Cc1cccnc1,2.367
744,Cc1cccs1,1.487
745,Cc1ccnc(SCCC(F)=C(F)F)n1,2.443
746,Cc1ccncc1,1.858
747,Cc1ccc2ccc(=O)oc2c1,1.625
748,Cc1ccc2[nH]c(C(F)(F)F)nc2c1,3.502
749,Cc1ccc2sc(C)nc2c1,2.232
750,Cc1ccc2ccccc2c1,1.941
751,Cc1ccc2ncccc2c1,2.056
752,Cc1ccc2nc3sc(=O)sc3nc2c1,2.3280000000000003
753,CC1=CCC2C(C1)C2(C)C,1.453
754,CC1=CCC2CC1C2(C)C,1.5659999999999998
755,Cc1cnn(SC(Cl)(Cl)Cl)c1,2.3480000000000003
756,Cc1ccc(C)nc1,2.127
757,Cc1cnc(C)cn1,2.025
758,Cc1cncc(C)n1,2.09
759,Cc1cnccc1N,2.385
760,Cc1cnccn1,1.7180000000000002
761,Cc1c[nH]c2ccccc12,1.58
762,Cc1cn[nH]c1,2.101
763,CC1=COC(C)(C=O)CC1,1.756
764,Cc1nc(C)c(C)nc1C,1.853
765,Cc1c(N)nc(C)c2c1[nH]c1ccccc12,3.325
766,C=Cc1ccc(C)nc1,2.009
767,Cc1ncc(CO)c(C(=O)O)c1O,1.388
768,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,2.091
769,Cc1ncc([N+](=O)[O-])n1CCO,1.756
770,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,2.309
771,Cc1ccccn1,2.071
772,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.372
773,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,3.037
774,Cc1ccc2ccccc2n1,2.066
775,CC1=NN(c2ccccc2)C(=O)C1,1.6969999999999998
776,Cc1cc(C)n(SC(Cl)(Cl)Cl)n1,2.634
777,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.6869999999999998
778,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.403
779,Cc1cc[nH]n1,1.914
780,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.4269999999999998
781,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,1.74
782,CC12CCC(CC1)C(C)(C)O2,1.794
783,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,3.693
784,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,2.41
785,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,3.553
786,CC1CC(=O)O1,0.7040000000000001
787,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,5.148
788,CC1CC(C)OP(=O)(Cl)O1,2.6860000000000004
789,CC1CC(C=O)CC(C)(C)C1,1.571
790,CC1CC(O)CC(C)(C)C1,1.641
791,CC(=O)OC1CC(C)OC(C)O1,1.955
792,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,2.387
793,CC1CC=CCC1C=O,1.341
794,CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,4.305
795,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,3.322
796,C=CCOC(=O)C1CC2OC2CC1C,2.594
797,CC1CC2OC2CC1COC(=O)CCCCC(=O)OCC1CC2OC2CC1C,1.964
798,CC1CC=C(C(C)C)CC1,0.818
799,CC1CCC(=O)CC1,2.147
800,CC1CCC(=O)O1,1.056
801,CC(C)=C1CCC(C)CC1=O,2.51
802,CC(=O)OC1CC(C)CCC1C(C)C,1.415
803,CC1CCC(N)CC1N,1.959
804,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,1.704
805,CC1CCCC2C(C)OP(=S)(Cl)OC12,3.365
806,CC1CCCCC1=O,1.719
807,CC1CCCCC1NC(=O)Nc1ccccc1,1.6669999999999998
808,CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,2.121
809,CC1CCCCN1N=O,2.33
810,CC1CCCOC1=O,0.944
811,CC(C)=CC1CC(C)CCO1,1.555
812,CC1CN(CCO)CC1C,2.066
813,CC1CN1,3.478
814,CC1CN1P(=O)(N1CC1C)N1CC1C,3.199
815,CC1CNC(C)CN1,1.558
816,CC1CNCC(C)O1,1.61
817,CC1CO1,2.184
818,CC1COC(=O)O1,0.547
819,CC1COC(C(Cl)CCl)O1,2.475
820,C=CC1OCC(C)O1,2.108
821,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.003
822,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,1.851
823,CC1NCCOC1c1ccccc1,2.68
824,CC1OC(C)OC(C)O1,1.936
825,CC1OC(C)OC(C)OC(C)O1,2.89
826,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,3.977
827,CC1Oc2ccccc2CC1N(C)C,2.372
828,CC1OCCO1,1.4680000000000002
829,CC1OP(=S)(Cl)OC2CCCCC12,3.302
830,CCBr,1.907
831,CCC#N,3.15
832,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,2.482
833,CCC(=O)C(C)=O,1.523
834,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,3.556
835,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.697
836,CCC(=O)c1ccc(N)cc1,2.926
837,CCC(=O)c1ccccc1,1.475
838,CCC(=O)CC,1.605
839,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,4.272
840,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,3.543
841,CCC(=O)Nc1ccc(Cl)c(Cl)c1,2.774
842,CCC(=O)OC,1.246
843,CCC(=O)OC(=O)CC,1.742
844,CCC(=O)OC(C)c1ccccc1,1.535
845,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,3.4
846,C=COC(=O)CC,1.3230000000000002
847,CCC(=O)OC1(c2ccccc2)CCN(C)C1C,2.99
848,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,3.463
849,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,2.537
850,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,2.143
851,CCC(=O)OCC=Cc1ccccc1,1.7480000000000002
852,CCC(Br)(CC)C(=O)NC(N)=O,2.875
853,CCC(C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)[N+](=O)[O-],3.034
854,CCC(C(=O)O)c1ccc(CC(C)C)cc1,2.139
855,CCC(C)(C)C1(C(C)(C)CC)CO1,1.44
856,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,2.0980000000000003
857,CCC(C)(C)c1ccc(Cl)c(OC(=O)NC)c1,3.533
858,CCC(C)(C)c1ccc(O)cc1,1.953
859,CCC(C)(C)c1ccc(OP(=O)(NC)OC)c(Cl)c1,2.786
860,CCC(C)(C)C1CCC(=O)CC1,1.554
861,CCC(C)(C)CO,1.642
862,CCC(C)(C)NC(N)=NC#N,2.7110000000000003
863,CCC(C)(C)O,1.945
864,CCC(C)(C)OC(=O)Nc1ccco1,3.016
865,C#CC(C)(O)CC,2.515
866,CCC(C)(O)CC,2.158
867,CCC(C)(O)CCc1ccccc1,1.781
868,CCC(C)=NCCCCCCN=C(C)CC,2.402
869,CCC(C)=O,1.421
870,CCC(C)C(C)(COC(N)=O)COC(N)=O,2.302
871,CCC(C)C(C)C=O,1.509
872,CCC(C)C(C)CO,1.689
873,CCC(C)C(CC)C(N)=O,2.275
874,CCC(C)C=O,1.129
875,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,3.591
876,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.983
877,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,3.745
878,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,3.743
879,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)SC,3.196
880,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(C)=O,3.672
881,CCC(C)c1ccc(Cl)c(OC(=O)NC)c1,3.684
882,CCC(C)c1cccc(OC(=O)NC)c1,4.317
883,CCC(C)c1cc(OC(=O)NC)ccc1C,3.801
884,CCC(C)c1ccccc1,1.778
885,CCC(C)c1ccccc1OC(=O)NC,2.772
886,CCC(C)CCCCCl,1.307
887,CCC(C)Cl,0.7240000000000001
888,CCC(C)CO,1.945
889,CCC(C)N,2.2840000000000003
890,CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,1.446
891,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,2.61
892,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],2.072
893,CCC(C)O,1.058
894,CCC(C)OCCO,2.175
895,CC=C(C=O)CC,1.577
896,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,3.147
897,C=CCC(CC)(CC)C(N)=O,2.589
898,CCC(CC)(CO)CO,2.192
899,CCC(CC)C(=O)OCC(Br)(Br)Br,1.979
900,CCC(CC)C(=O)OCC(Cl)(Cl)Cl,2.439
901,CCC(CC)C(=O)O,1.723
902,CCC(C=O)CC,1.401
903,CCC(CC)CO,1.742
904,CCC(CC)CO[Si](OCC(CC)CC)(OCC(CC)CC)OCC(CC)CC,1.335
905,C=CC(=O)OCC(CC)CC,1.381
906,CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC,1.7480000000000002
907,CCC(CC)COCCC#N,1.8
908,CCC(CC)COCCC(=O)O,1.669
909,CCC(CC)COCCO,1.884
910,CCC(CC)COCCOC(=O)CCC(=O)OCCOCC(CC)CC,2.055
911,CCC(CC)COCCOC(=O)CCCCC(=O)OCCOCC(CC)CC,2.093
912,CCC(CC)COCCOCCCN1C(=O)C2C3C=CC(C3)C2C1=O,1.5659999999999998
913,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],2.352
914,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,2.569
915,CCC(CCCCOC(=O)c1ccccc1)COC(=O)c1ccccc1,1.087
916,CCC(Cl)(CC)C(=O)OCC(Cl)(Cl)Cl,2.149
917,CCC(Cl)(Cl)Cl,1.296
918,CCC(Cl)Cl,1.24
919,C=CCOCC(CC)(CO)CO,1.548
920,CCC(CO)CC(C)C,1.482
921,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,3.562
922,CCC(O)(COC(N)=O)c1ccccc1,2.537
923,CCC(=O)O,1.455
924,CCC(O)CC,1.673
925,CCC(O)OCCCOC,1.46
926,CCC(OC(N)=O)c1ccccc1Cl,2.478
927,CC=CCOC(CC)OCC=CC,1.935
928,CCC=C(C)C=O,1.359
929,CCC=C(C)CO,1.3090000000000002
930,CCC=C1OC(=O)c2ccccc21,2.024
931,CCC=CC=CC=O,1.981
932,CCC=CCC1=C(C)CCC1=O,1.517
933,CCC=CCCO,1.329
934,CCC=CCCOCC=O,1.54
935,CCC=O,1.615
936,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,3.156
937,CCC1(c2ccccc2)C(=O)NCNC1=O,2.1630000000000003
938,CCC1(C)CC(=O)NC1=O,1.89
939,CCC1(C)OCCO1,1.6130000000000002
940,CCC1(CC)C(=O)NCC(C)C1=O,2.329
941,CCC1(CC)COC(=O)NC1=O,3.382
